Notes :


2019/2/12 ¤W¤È 11:10:17
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
138.957024E-3	212.141418E-3	368.272591E-3	169.633484E-3	37.765503E-6	198.639107E-3
139.986992E-3	213.177109E-3	369.460487E-3	170.642853E-3	37.765503E-6	198.817635E-3
139.211082E-3	212.314224E-3	368.682289E-3	169.721031E-3	37.765503E-6	198.961258E-3
139.362144E-3	212.475014E-3	369.002724E-3	170.223427E-3	37.765503E-6	198.779297E-3
139.224243E-3	212.304497E-3	369.145775E-3	170.051193E-3	37.765503E-6	199.094582E-3
139.413643E-3	212.503052E-3	369.486237E-3	169.910431E-3	37.765503E-6	199.575806E-3
140.464783E-3	213.469505E-3	370.785141E-3	170.945549E-3	37.765503E-6	199.839592E-3
139.695740E-3	212.844086E-3	370.261574E-3	169.955635E-3	37.765503E-6	200.305939E-3
139.926338E-3	212.905312E-3	370.783997E-3	170.184517E-3	37.765503E-6	200.599480E-3
139.726067E-3	212.642097E-3	370.882988E-3	170.259476E-3	37.765503E-6	200.623512E-3
139.904022E-3	212.839508E-3	371.271515E-3	170.296669E-3	37.765503E-6	200.974846E-3
140.952873E-3	213.832855E-3	372.555542E-3	171.374130E-3	37.765503E-6	201.181412E-3
140.250206E-3	213.067245E-3	372.091484E-3	170.469475E-3	37.765503E-6	201.622009E-3
140.702248E-3	213.348770E-3	372.566414E-3	170.783043E-3	37.765503E-6	201.783371E-3
140.368080E-3	213.064384E-3	372.559547E-3	170.476913E-3	37.765503E-6	202.082634E-3
140.660477E-3	213.348198E-3	373.099136E-3	170.587921E-3	37.765503E-6	202.511215E-3
141.724777E-3	214.274597E-3	374.235535E-3	171.567535E-3	37.765503E-6	202.667999E-3
140.998650E-3	213.448334E-3	373.798943E-3	170.736694E-3	37.765503E-6	203.062248E-3
141.594887E-3	213.931847E-3	374.408340E-3	171.161270E-3	37.765503E-6	203.247070E-3
141.049576E-3	213.543892E-3	374.341965E-3	170.633698E-3	37.765503E-6	203.708267E-3
141.325951E-3	213.730431E-3	374.759674E-3	170.918083E-3	37.765503E-6	203.841591E-3
142.304993E-3	214.728928E-3	376.119804E-3	172.060776E-3	37.765503E-6	204.059029E-3
141.619492E-3	214.016533E-3	375.571060E-3	171.104622E-3	37.765503E-6	204.466438E-3
142.186546E-3	214.510918E-3	376.463127E-3	171.478844E-3	37.765503E-6	204.984283E-3
141.643524E-3	213.920975E-3	376.164436E-3	171.411896E-3	37.765503E-6	204.752541E-3
141.948509E-3	214.167595E-3	376.675415E-3	171.438217E-3	37.765503E-6	205.237198E-3
142.831993E-3	215.093994E-3	377.970886E-3	172.397232E-3	37.765503E-6	205.573654E-3
