Notes :


2019/2/18 ¤U¤È 02:38:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
128.465652E-3	195.929718E-3	338.530540E-3	151.658821E-3	48.637390E-6	186.871719E-3
129.388618E-3	196.945381E-3	339.977074E-3	152.580643E-3	48.637390E-6	187.396431E-3
129.201508E-3	196.574593E-3	340.060043E-3	152.058220E-3	48.637390E-6	188.001823E-3
129.430962E-3	196.623230E-3	340.744400E-3	152.180099E-3	48.637390E-6	188.564301E-3
129.521370E-3	196.963692E-3	341.428757E-3	152.284241E-3	48.637390E-6	189.144516E-3
129.712486E-3	196.941376E-3	342.061043E-3	152.438164E-3	48.637390E-6	189.622879E-3
130.655479E-3	197.987366E-3	343.427467E-3	153.364563E-3	48.637390E-6	190.062904E-3
130.284691E-3	197.512436E-3	343.547630E-3	152.772331E-3	48.637390E-6	190.775299E-3
130.609703E-3	197.599411E-3	344.095230E-3	153.081894E-3	48.637390E-6	191.013336E-3
130.481529E-3	197.609138E-3	344.409943E-3	153.013229E-3	48.637390E-6	191.396713E-3
130.686378E-3	197.547340E-3	345.013046E-3	152.802658E-3	48.637390E-6	192.210388E-3
131.743813E-3	198.615074E-3	346.327972E-3	154.120445E-3	48.637390E-6	192.207527E-3
131.479454E-3	198.033714E-3	346.334839E-3	153.468132E-3	48.637390E-6	192.866707E-3
131.771278E-3	198.306656E-3	347.171402E-3	153.537941E-3	48.637390E-6	193.633461E-3
131.714630E-3	198.363304E-3	347.540474E-3	153.327370E-3	48.637390E-6	194.213104E-3
131.912613E-3	198.411369E-3	348.275185E-3	153.690147E-3	48.637390E-6	194.585037E-3
132.789803E-3	199.350357E-3	349.388123E-3	154.476929E-3	48.637390E-6	194.911194E-3
132.347488E-3	198.826790E-3	348.936081E-3	153.824043E-3	48.637390E-6	195.112038E-3
132.205009E-3	198.628807E-3	348.431396E-3	153.703880E-3	48.637390E-6	194.727516E-3
131.310081E-3	198.193359E-3	346.687889E-3	153.207207E-3	48.637390E-6	193.480682E-3
130.637741E-3	197.637749E-3	344.765854E-3	152.933693E-3	48.637390E-6	191.832161E-3
130.379105E-3	197.778511E-3	342.855263E-3	153.243828E-3	48.637390E-6	189.611435E-3
