Notes :


2019/2/19 ¤U¤È 02:29:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
-36.127853E-3	-9.273148E-3	-530.109215E-3	-161.694717E-3	56.648254E-6	-368.414497E-3
-36.237144E-3	-9.290886E-3	-530.538368E-3	-161.449814E-3	56.648254E-6	-369.088554E-3
-36.157608E-3	-9.210777E-3	-530.664825E-3	-161.512756E-3	56.648254E-6	-369.152069E-3
-36.142159E-3	-9.302330E-3	-530.342102E-3	-161.512184E-3	56.648254E-6	-368.829918E-3
-36.207962E-3	-9.261703E-3	-530.639648E-3	-161.720467E-3	56.648254E-6	-368.919182E-3
-36.169052E-3	-9.280014E-3	-530.777550E-3	-161.775970E-3	56.648254E-6	-369.001579E-3
-36.194801E-3	-9.231377E-3	-531.069946E-3	-161.656380E-3	56.648254E-6	-369.413567E-3
-36.179352E-3	-9.234810E-3	-531.190681E-3	-161.809158E-3	56.648254E-6	-369.381523E-3
-36.219978E-3	-9.194183E-3	-531.796074E-3	-162.226295E-3	56.648254E-6	-369.569778E-3
-36.261177E-3	-9.172440E-3	-532.229233E-3	-162.159348E-3	56.648254E-6	-370.069885E-3
-36.312675E-3	-9.241104E-3	-532.357979E-3	-162.149620E-3	56.648254E-6	-370.208359E-3
-36.309242E-3	-9.201622E-3	-532.446098E-3	-162.014580E-3	56.648254E-6	-370.431519E-3
-36.265755E-3	-9.188461E-3	-532.240105E-3	-162.133598E-3	56.648254E-6	-370.106506E-3
-36.262894E-3	-9.219933E-3	-532.717896E-3	-162.188530E-3	56.648254E-6	-370.529366E-3
-36.300087E-3	-9.260559E-3	-532.862091E-3	-162.083817E-3	56.648254E-6	-370.778275E-3
-36.313820E-3	-9.235382E-3	-533.016586E-3	-162.017441E-3	56.648254E-6	-370.999146E-3
-36.348724E-3	-9.250259E-3	-533.365059E-3	-162.110138E-3	56.648254E-6	-371.254921E-3
-36.290359E-3	-9.227943E-3	-533.611679E-3	-162.285805E-3	56.648254E-6	-371.325874E-3
-36.362457E-3	-9.254837E-3	-533.500099E-3	-162.425995E-3	56.648254E-6	-371.074104E-3
-36.338997E-3	-9.235954E-3	-533.711815E-3	-162.612534E-3	56.648254E-6	-371.099281E-3
-36.387634E-3	-9.210777E-3	-533.933830E-3	-162.510681E-3	56.648254E-6	-371.423149E-3
-36.361885E-3	-9.254837E-3	-533.622551E-3	-162.368202E-3	56.648254E-6	-371.254349E-3
-36.360741E-3	-9.194183E-3	-533.579063E-3	-162.377357E-3	56.648254E-6	-371.201706E-3
-36.375618E-3	-9.199333E-3	-533.961868E-3	-162.464905E-3	56.648254E-6	-371.496964E-3
-36.424828E-3	-9.331512E-3	-533.685493E-3	-162.589073E-3	56.648254E-6	-371.096420E-3
-36.452293E-3	-9.285164E-3	-534.155846E-3	-162.634850E-3	56.648254E-6	-371.520996E-3
-36.439705E-3	-9.284592E-3	-534.175301E-3	-162.589645E-3	56.648254E-6	-371.585655E-3
-36.443138E-3	-9.232521E-3	-534.476280E-3	-162.614250E-3	56.648254E-6	-371.862030E-3
-36.423111E-3	-9.247398E-3	-534.127235E-3	-162.504387E-3	56.648254E-6	-371.622849E-3
-36.452866E-3	-9.231377E-3	-534.716034E-3	-162.894058E-3	56.648254E-6	-371.821976E-3
