Notes :


2019/2/12 ¤U¤È 03:05:35
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
163.764381E-3	220.431519E-3	436.857605E-3	36.067772E-3	50.354004E-6	400.789833E-3
164.095688E-3	220.880699E-3	437.608910E-3	36.577606E-3	50.354004E-6	401.031303E-3
163.760376E-3	220.408630E-3	437.216949E-3	36.135864E-3	50.354004E-6	401.081085E-3
164.508820E-3	221.093559E-3	438.316727E-3	36.890602E-3	50.354004E-6	401.426125E-3
163.761520E-3	220.304489E-3	437.739372E-3	36.126137E-3	50.354004E-6	401.613235E-3
164.145470E-3	220.752525E-3	438.350487E-3	36.345863E-3	50.354004E-6	402.004623E-3
164.503670E-3	220.957947E-3	438.916397E-3	36.805916E-3	50.354004E-6	402.110481E-3
164.406395E-3	220.815468E-3	438.854027E-3	36.251450E-3	50.354004E-6	402.602577E-3
165.248680E-3	221.569061E-3	439.828491E-3	36.868858E-3	50.354004E-6	402.959633E-3
164.227867E-3	220.767975E-3	439.298058E-3	36.003113E-3	50.354004E-6	403.294945E-3
164.778900E-3	221.268082E-3	439.968109E-3	36.390495E-3	50.354004E-6	403.577614E-3
165.055847E-3	221.379089E-3	440.464211E-3	36.618805E-3	50.354004E-6	403.845406E-3
164.854431E-3	221.089554E-3	440.328026E-3	36.268616E-3	50.354004E-6	404.059410E-3
165.571404E-3	221.922112E-3	441.185188E-3	37.063980E-3	50.354004E-6	404.121208E-3
164.797783E-3	221.192551E-3	440.524864E-3	36.222267E-3	50.354004E-6	404.302597E-3
165.325928E-3	221.611404E-3	441.162300E-3	36.597061E-3	50.354004E-6	404.565239E-3
165.316200E-3	221.620560E-3	441.067314E-3	36.676598E-3	50.354004E-6	404.390717E-3
165.014076E-3	221.247482E-3	440.291405E-3	36.290359E-3	50.354004E-6	404.001045E-3
165.481567E-3	221.852303E-3	440.208435E-3	36.874580E-3	50.354004E-6	403.333855E-3
164.063072E-3	220.685577E-3	437.847519E-3	35.888100E-3	50.354004E-6	401.959419E-3
163.940620E-3	220.900726E-3	436.856461E-3	36.172485E-3	50.354004E-6	400.683975E-3
163.343239E-3	220.574570E-3	435.562706E-3	36.052322E-3	50.354004E-6	399.510384E-3
162.745857E-3	220.171165E-3	434.196854E-3	35.716438E-3	50.354004E-6	398.480415E-3
163.256836E-3	220.829201E-3	434.139061E-3	36.546135E-3	50.354004E-6	397.592926E-3
162.160492E-3	219.800949E-3	432.497978E-3	35.541344E-3	50.354004E-6	396.956635E-3
162.351036E-3	220.100212E-3	432.853317E-3	35.951042E-3	50.354004E-6	396.902275E-3
162.257767E-3	219.962311E-3	432.675934E-3	35.857201E-3	50.354004E-6	396.818733E-3
162.041473E-3	219.863892E-3	432.555771E-3	35.678673E-3	50.354004E-6	396.877098E-3
163.009644E-3	220.780563E-3	433.569717E-3	36.411095E-3	50.354004E-6	397.158623E-3
162.531281E-3	219.952583E-3	432.978058E-3	35.592270E-3	50.354004E-6	397.385788E-3
162.741280E-3	220.201492E-3	433.436394E-3	35.957909E-3	50.354004E-6	397.478485E-3
162.657166E-3	220.240402E-3	433.636665E-3	35.922432E-3	50.354004E-6	397.714233E-3
162.670898E-3	220.256996E-3	433.773422E-3	35.803986E-3	50.354004E-6	397.969437E-3
163.503456E-3	221.113586E-3	434.866905E-3	36.647987E-3	50.354004E-6	398.218918E-3
163.049698E-3	220.682716E-3	434.508133E-3	35.729027E-3	50.354004E-6	398.779106E-3
163.353539E-3	220.976257E-3	434.932709E-3	36.090088E-3	50.354004E-6	398.842621E-3
163.211632E-3	220.703316E-3	434.964752E-3	36.090660E-3	50.354004E-6	398.874092E-3
163.307190E-3	220.761108E-3	435.202789E-3	36.116409E-3	50.354004E-6	399.086380E-3
164.157486E-3	221.553040E-3	436.388397E-3	36.902618E-3	50.354004E-6	399.485779E-3
163.371849E-3	220.928764E-3	435.941505E-3	36.366463E-3	50.354004E-6	399.575043E-3
163.779259E-3	221.190834E-3	436.429024E-3	36.379051E-3	50.354004E-6	400.049973E-3
163.834763E-3	221.068954E-3	436.818123E-3	36.199379E-3	50.354004E-6	400.618744E-3
164.087105E-3	221.201706E-3	437.271881E-3	36.165619E-3	50.354004E-6	401.106262E-3
165.052986E-3	222.071457E-3	438.565636E-3	37.105179E-3	50.354004E-6	401.460457E-3
164.498520E-3	221.443176E-3	438.326454E-3	36.347008E-3	50.354004E-6	401.979446E-3
164.674187E-3	221.645737E-3	438.868904E-3	36.733246E-3	50.354004E-6	402.135658E-3
164.483643E-3	221.491814E-3	439.018822E-3	36.400223E-3	50.354004E-6	402.618599E-3
164.701653E-3	221.633720E-3	439.194489E-3	36.377335E-3	50.354004E-6	402.817154E-3
165.335655E-3	222.368431E-3	440.024185E-3	37.284279E-3	50.354004E-6	402.739906E-3
164.721680E-3	221.718407E-3	439.625359E-3	36.543846E-3	50.354004E-6	403.081512E-3
165.024376E-3	221.931267E-3	439.838219E-3	36.660576E-3	50.354004E-6	403.177643E-3
164.655304E-3	221.545029E-3	439.629936E-3	36.447144E-3	50.354004E-6	403.182793E-3
164.773750E-3	221.723557E-3	439.649963E-3	36.510086E-3	50.354004E-6	403.139877E-3
165.488434E-3	222.419930E-3	440.420723E-3	37.256241E-3	50.354004E-6	403.164482E-3
164.974022E-3	221.823120E-3	439.778709E-3	36.617088E-3	50.354004E-6	403.161621E-3
165.410614E-3	222.161293E-3	440.144920E-3	36.795616E-3	50.354004E-6	403.349304E-3
164.840126E-3	221.629143E-3	439.816475E-3	36.426544E-3	50.354004E-6	403.389931E-3
165.020943E-3	221.876335E-3	440.227890E-3	36.590195E-3	50.354004E-6	403.637695E-3
165.751076E-3	222.635651E-3	441.102791E-3	37.378120E-3	50.354004E-6	403.724670E-3
165.229797E-3	221.981621E-3	440.652466E-3	36.702347E-3	50.354004E-6	403.950119E-3
165.800285E-3	222.439957E-3	441.263580E-3	37.164688E-3	50.354004E-6	404.098892E-3
165.321922E-3	221.918106E-3	441.018677E-3	36.487770E-3	50.354004E-6	404.530907E-3
165.587997E-3	222.219086E-3	441.546822E-3	36.644554E-3	50.354004E-6	404.902267E-3
166.283798E-3	222.813034E-3	442.680931E-3	37.433052E-3	50.354004E-6	405.247879E-3
165.879822E-3	222.431374E-3	442.376518E-3	36.773872E-3	50.354004E-6	405.602646E-3
166.398811E-3	222.895432E-3	443.160439E-3	37.229347E-3	50.354004E-6	405.931091E-3
165.732765E-3	222.224236E-3	442.878342E-3	36.541557E-3	50.354004E-6	406.336784E-3
166.118431E-3	222.663116E-3	443.362427E-3	36.805344E-3	50.354004E-6	406.557083E-3
166.846275E-3	223.214722E-3	444.125748E-3	37.337494E-3	50.354004E-6	406.788254E-3
