Notes :


2018/11/26 ¤U¤È 12:29:32
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
307.961655E-3	426.687813E-3	808.902168E-3	66.656685E-3	42.915344E-6	742.245483E-3
306.781197E-3	425.913048E-3	806.286049E-3	66.188049E-3	42.915344E-6	740.098000E-3
305.525780E-3	425.431824E-3	802.183342E-3	66.048431E-3	42.915344E-6	736.134911E-3
303.140831E-3	424.120903E-3	795.929718E-3	65.622711E-3	42.915344E-6	730.307007E-3
300.632858E-3	422.479248E-3	788.845253E-3	64.486885E-3	42.915344E-6	724.358368E-3
299.399757E-3	421.995163E-3	784.904480E-3	64.591026E-3	42.915344E-6	720.313454E-3
297.596741E-3	420.749474E-3	780.810356E-3	63.868332E-3	42.915344E-6	716.942024E-3
296.940422E-3	420.641327E-3	778.431702E-3	64.142990E-3	42.915344E-6	714.288712E-3
295.978546E-3	420.074844E-3	775.777245E-3	63.774490E-3	42.915344E-6	712.002754E-3
294.675636E-3	419.209671E-3	772.620964E-3	63.285828E-3	42.915344E-6	709.335136E-3
294.728851E-3	419.443130E-3	771.969223E-3	63.475227E-3	42.915344E-6	708.493996E-3
293.891144E-3	418.591118E-3	770.471191E-3	63.127327E-3	42.915344E-6	707.343864E-3
294.074821E-3	418.838882E-3	769.846344E-3	63.492393E-3	42.915344E-6	706.353951E-3
293.613625E-3	418.558502E-3	769.132233E-3	63.270950E-3	42.915344E-6	705.861282E-3
293.024254E-3	418.101883E-3	768.070793E-3	62.871552E-3	42.915344E-6	705.199242E-3
293.158150E-3	418.275261E-3	767.669678E-3	63.143349E-3	42.915344E-6	704.526329E-3
292.694664E-3	417.903900E-3	767.114639E-3	62.925339E-3	42.915344E-6	704.189301E-3
293.225098E-3	418.310165E-3	767.436790E-3	63.320160E-3	42.915344E-6	704.116631E-3
292.805672E-3	417.975998E-3	766.628838E-3	63.036346E-3	42.915344E-6	703.592491E-3
292.472076E-3	417.634392E-3	765.803719E-3	62.608910E-3	42.915344E-6	703.194809E-3
292.929268E-3	418.029785E-3	766.920090E-3	63.093567E-3	42.915344E-6	703.826523E-3
292.357635E-3	417.298508E-3	766.393089E-3	62.763405E-3	42.915344E-6	703.629684E-3
293.251991E-3	418.077850E-3	767.673683E-3	63.277817E-3	42.915344E-6	704.395866E-3
293.312645E-3	417.971420E-3	768.253899E-3	63.163376E-3	42.915344E-6	705.090523E-3
292.994499E-3	417.889595E-3	767.727470E-3	62.822342E-3	42.915344E-6	704.905128E-3
293.652534E-3	418.215179E-3	769.017792E-3	63.339043E-3	42.915344E-6	705.678749E-3
293.385887E-3	417.828941E-3	769.531631E-3	63.138771E-3	42.915344E-6	706.392860E-3
294.181824E-3	418.514442E-3	770.494080E-3	63.669777E-3	42.915344E-6	706.824303E-3
293.987846E-3	418.175125E-3	770.284653E-3	63.376236E-3	42.915344E-6	706.908417E-3
293.839645E-3	417.819786E-3	769.893837E-3	63.150787E-3	42.915344E-6	706.743050E-3
294.030190E-3	418.063545E-3	770.234871E-3	63.537025E-3	42.915344E-6	706.697845E-3
293.637657E-3	417.557144E-3	770.176506E-3	63.035774E-3	42.915344E-6	707.140732E-3
294.515991E-3	418.309021E-3	771.339226E-3	63.745308E-3	42.915344E-6	707.593918E-3
294.149208E-3	417.910194E-3	770.831108E-3	63.446045E-3	42.915344E-6	707.385063E-3
