Notes :


2018/11/23 ¤W¤È 11:24:19
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
184.789467E-3	170.034027E-3	499.186707E-3	41.196442E-3	58.364868E-6	457.990265E-3
185.715866E-3	171.387291E-3	498.764420E-3	42.707062E-3	58.364868E-6	456.057358E-3
184.898186E-3	170.685768E-3	497.896385E-3	42.321396E-3	58.364868E-6	455.574989E-3
184.867859E-3	170.590782E-3	497.852325E-3	42.008400E-3	58.364868E-6	455.843925E-3
186.043739E-3	171.536636E-3	499.514580E-3	43.117905E-3	58.364868E-6	456.396675E-3
184.678459E-3	169.852638E-3	498.619652E-3	41.201591E-3	58.364868E-6	457.418060E-3
186.676598E-3	171.921730E-3	501.423454E-3	43.027496E-3	58.364868E-6	458.395958E-3
186.484909E-3	171.160698E-3	502.871704E-3	42.634392E-3	58.364868E-6	460.237312E-3
186.824799E-3	171.027946E-3	503.949165E-3	42.564583E-3	58.364868E-6	461.384583E-3
188.609505E-3	172.353172E-3	507.032776E-3	43.875504E-3	58.364868E-6	463.157272E-3
187.575531E-3	170.948982E-3	507.589531E-3	42.238998E-3	58.364868E-6	465.350533E-3
190.524673E-3	173.138237E-3	512.102509E-3	44.193649E-3	58.364868E-6	467.908859E-3
190.481186E-3	172.504234E-3	514.370728E-3	43.753624E-3	58.364868E-6	470.617104E-3
191.330338E-3	172.600365E-3	516.106796E-3	43.663788E-3	58.364868E-6	472.443008E-3
193.216324E-3	173.821449E-3	519.610977E-3	44.845963E-3	58.364868E-6	474.765015E-3
192.362595E-3	172.252464E-3	519.965172E-3	43.298721E-3	58.364868E-6	476.666451E-3
194.946671E-3	174.638557E-3	524.101067E-3	45.191002E-3	58.364868E-6	478.910065E-3
194.528389E-3	173.769951E-3	525.344467E-3	44.518089E-3	58.364868E-6	480.826378E-3
194.935799E-3	173.914146E-3	526.587296E-3	44.575882E-3	58.364868E-6	482.011414E-3
196.255875E-3	174.892616E-3	528.250122E-3	45.741463E-3	58.364868E-6	482.508659E-3
195.110893E-3	173.403740E-3	527.558899E-3	43.983650E-3	58.364868E-6	483.575249E-3
196.891594E-3	175.315475E-3	529.786491E-3	46.018982E-3	58.937073E-6	483.767509E-3
195.723724E-3	174.167061E-3	529.297829E-3	45.071411E-3	58.937073E-6	484.226418E-3
195.854187E-3	174.101830E-3	529.284668E-3	45.058823E-3	58.937073E-6	484.225845E-3
196.857262E-3	175.035095E-3	530.371857E-3	45.870781E-3	58.937073E-6	484.501076E-3
195.715714E-3	173.765945E-3	528.916740E-3	44.254875E-3	58.937073E-6	484.661865E-3
196.953964E-3	175.211906E-3	530.516052E-3	46.204948E-3	58.937073E-6	484.311104E-3
195.937157E-3	174.048042E-3	530.281448E-3	45.108604E-3	58.937073E-6	485.172844E-3
196.154594E-3	174.168777E-3	529.957008E-3	45.105743E-3	58.937073E-6	484.851265E-3
196.961975E-3	175.185013E-3	531.183243E-3	45.937157E-3	58.937073E-6	485.246086E-3
196.112823E-3	174.252319E-3	530.608749E-3	44.491196E-3	58.937073E-6	486.117554E-3
197.454643E-3	175.316048E-3	531.872177E-3	46.109962E-3	58.937073E-6	485.762215E-3
196.336555E-3	174.280930E-3	531.839561E-3	45.108032E-3	58.937073E-6	486.731529E-3
197.168541E-3	174.853134E-3	532.466125E-3	45.221901E-3	58.937073E-6	487.244225E-3
197.948456E-3	175.575829E-3	533.455467E-3	46.049309E-3	58.937073E-6	487.406158E-3
197.070694E-3	174.579048E-3	533.252907E-3	45.229340E-3	58.937073E-6	488.023567E-3
198.629379E-3	175.778961E-3	535.087395E-3	46.496201E-3	58.937073E-6	488.591194E-3
197.345924E-3	174.450874E-3	534.622765E-3	45.227051E-3	58.937073E-6	489.395714E-3
198.306656E-3	175.111198E-3	535.675049E-3	45.675087E-3	58.937073E-6	489.999962E-3
199.185562E-3	175.818443E-3	537.198257E-3	46.409225E-3	58.937073E-6	490.789032E-3
